date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
20:45:10	69743/69743	---M--	200	added ('OK')	image/jpeg	etag:%221106f-51371246f0647%22	http://moc.sg/wp-content/uploads/2015/04/services-contract-14-600x600.jpg	D:/Static%20Webpage/fyp2/MOC/moc.sg/wp-content/uploads/2015/04/services-contract-14-600x600.jpg	(from http://moc.sg/image-gallery/)
20:45:11	94913/94913	---M--	200	added ('OK')	image/jpeg	etag:%22172c1-51371245757c7%22	http://moc.sg/wp-content/uploads/2015/04/services-office-3-600x600.jpg	D:/Static%20Webpage/fyp2/MOC/moc.sg/wp-content/uploads/2015/04/services-office-3-600x600.jpg	(from http://moc.sg/image-gallery/)
20:45:17	69505/69505	---M--	200	added ('OK')	image/jpeg	etag:%2210f81-513712478ab07%22	http://moc.sg/wp-content/uploads/2015/04/services-contract-12-600x600.jpg	D:/Static%20Webpage/fyp2/MOC/moc.sg/wp-content/uploads/2015/04/services-contract-12-600x600.jpg	(from http://moc.sg/image-gallery/)
20:45:18	55360/55360	---M--	200	added ('OK')	image/jpeg	etag:%22d840-51371247acde7%22	http://moc.sg/wp-content/uploads/2015/04/services-contract-10-600x600.jpg	D:/Static%20Webpage/fyp2/MOC/moc.sg/wp-content/uploads/2015/04/services-contract-10-600x600.jpg	(from http://moc.sg/image-gallery/)
20:45:19	53556/53556	---M--	200	added ('OK')	image/jpeg	etag:%22d134-51371247d0067%22	http://moc.sg/wp-content/uploads/2015/04/services-contract-8-600x600.jpg	D:/Static%20Webpage/fyp2/MOC/moc.sg/wp-content/uploads/2015/04/services-contract-8-600x600.jpg	(from http://moc.sg/image-gallery/)
20:45:20	2155/2155	---M-Z	200	added ('OK')	application/json	date:Mon,%2030%20May%202022%2010:17:07%20GMT	http://moc.sg/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fmoc.sg%2Facademy%2F	D:/Static%20Webpage/fyp2/MOC/moc.sg/wp-json/oembed/1.0/embede6af.json	(from http://moc.sg/academy/)
20:45:20	714/714	---M--	200	added ('OK')	application/rss+xml	etag:%227484f87d506341f1e8941312c2c232af%22	http://moc.sg/academy/feed/	D:/Static%20Webpage/fyp2/MOC/moc.sg/academy/feed/index.html	(from http://moc.sg/academy/)
20:45:21	2252/2252	---M-Z	200	added ('OK')	text/xml	date:Mon,%2030%20May%202022%2010:17:08%20GMT	http://moc.sg/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fmoc.sg%2Facademy%2F&format=xml	D:/Static%20Webpage/fyp2/MOC/moc.sg/wp-json/oembed/1.0/embed950b	(from http://moc.sg/academy/)
20:45:21	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2030%20May%202022%2010:17:08%20GMT	http://moc.sg/?p=16421	D:/Static%20Webpage/fyp2/MOC/moc.sg/index9300.html	(from http://moc.sg/academy/)
20:45:22	70715/70715	---M--	200	added ('OK')	image/jpeg	etag:%221143b-51371248220e7%22	http://moc.sg/wp-content/uploads/2015/04/services-contract-6-600x600.jpg	D:/Static%20Webpage/fyp2/MOC/moc.sg/wp-content/uploads/2015/04/services-contract-6-600x600.jpg	(from http://moc.sg/image-gallery/)
20:45:26	29181/29181	---M--	200	added ('OK')	image/jpeg	etag:%2271fd-5132ef4a2a8a7%22	http://moc.sg/wp-content/uploads/2014/05/imgbox4.jpg	D:/Static%20Webpage/fyp2/MOC/moc.sg/wp-content/uploads/2014/05/imgbox4.jpg	(from http://moc.sg/academy/)
20:45:27	29493/29493	---M--	200	added ('OK')	image/jpeg	etag:%227335-5132ef37ee927%22	http://moc.sg/wp-content/uploads/2014/05/process21.jpg	D:/Static%20Webpage/fyp2/MOC/moc.sg/wp-content/uploads/2014/05/process21.jpg	(from http://moc.sg/academy/)
20:45:28	2164/2164	---M-Z	200	added ('OK')	application/json	date:Mon,%2030%20May%202022%2010:17:15%20GMT	http://moc.sg/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fmoc.sg%2Fcontact%2F	D:/Static%20Webpage/fyp2/MOC/moc.sg/wp-json/oembed/1.0/embeddeaa.json	(from http://moc.sg/contact/)
20:45:28	717/717	---M--	200	added ('OK')	application/rss+xml	etag:%22b65edce289ad870e94f00d8fccde7059%22	http://moc.sg/contact/feed/	D:/Static%20Webpage/fyp2/MOC/moc.sg/contact/feed/index.html	(from http://moc.sg/contact/)
20:45:29	2261/2261	---M-Z	200	added ('OK')	text/xml	date:Mon,%2030%20May%202022%2010:17:16%20GMT	http://moc.sg/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fmoc.sg%2Fcontact%2F&format=xml	D:/Static%20Webpage/fyp2/MOC/moc.sg/wp-json/oembed/1.0/embed5761	(from http://moc.sg/contact/)
20:45:29	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2030%20May%202022%2010:17:16%20GMT	http://moc.sg/?p=1452	D:/Static%20Webpage/fyp2/MOC/moc.sg/index2ba6.html	(from http://moc.sg/contact/)
20:45:29	80119/80119	---M--	200	added ('OK')	image/jpeg	etag:%22138f7-513712484efa7%22	http://moc.sg/wp-content/uploads/2015/04/services-contract-4-600x600.jpg	D:/Static%20Webpage/fyp2/MOC/moc.sg/wp-content/uploads/2015/04/services-contract-4-600x600.jpg	(from http://moc.sg/image-gallery/)
20:45:30	0/0	---M--	500	error ('Internal%20Server%20Error')	text/html	date:Mon,%2030%20May%202022%2010:17:17%20GMT	http://moc.sg/wp-content/themes/bridge/	D:/Static%20Webpage/fyp2/MOC/moc.sg/wp-content/themes/bridge/index.html	(from http://moc.sg/wp-content/themes/bridge/js/default_dynamic.php?ver=4.8.19)
20:45:30	355981/355981	---M-Z	200	added ('OK')	image/svg+xml	etag:%2256e8d-53073bc4fb67a-gzip%22	http://moc.sg/wp-content/themes/bridge/css/font-awesome/fonts/fontawesome-webfont.svg?v=4.4.0	D:/Static%20Webpage/fyp2/MOC/moc.sg/wp-content/themes/bridge/css/font-awesome/fonts/fontawesome-webfont93e3.svg	(from http://moc.sg/wp-content/themes/bridge/css/font-awesome/css/font-awesome.min.css?ver=4.8.19)
20:45:31	83788/83788	---M--	200	added ('OK')	image/jpeg	etag:%221474c-5137124877fe7%22	http://moc.sg/wp-content/uploads/2015/04/services-contract-2-600x600.jpg	D:/Static%20Webpage/fyp2/MOC/moc.sg/wp-content/uploads/2015/04/services-contract-2-600x600.jpg	(from http://moc.sg/image-gallery/)
20:45:32	24132/24132	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2030%20May%202022%2010:17:18%20GMT	http://moc.sg/wp-content/themes/bridge/css/img/box_image_shadow.png	D:/Static%20Webpage/fyp2/MOC/moc.sg/wp-content/themes/bridge/css/img/box_image_shadow.png	(from http://moc.sg/wp-content/themes/bridge/css/stylesheet.min.css?ver=4.8.19)
20:45:34	59572/59572	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%22e8b4-53073bc4788ba-gzip%22	http://moc.sg/wp-content/themes/bridge/css/elegant-icons/fonts/ElegantIcons.eot?	D:/Static%20Webpage/fyp2/MOC/moc.sg/wp-content/themes/bridge/css/elegant-icons/fonts/ElegantIconsd41d.eot	(from http://moc.sg/wp-content/themes/bridge/css/elegant-icons/style.min.css?ver=4.8.19)
20:45:43	134566/134566	---M--	200	added ('OK')	image/jpeg	etag:%2220da6-5132edf7db1e7%22	http://moc.sg/wp-content/uploads/2014/03/gallery04.jpg	D:/Static%20Webpage/fyp2/MOC/moc.sg/wp-content/uploads/2014/03/gallery04.jpg	(from http://moc.sg/academy/)
20:45:50	128700/128700	---M--	200	added ('OK')	image/jpeg	etag:%221f6bc-5137011cb0a87%22	http://moc.sg/wp-content/uploads/2015/04/services-office-cleaning.jpg	D:/Static%20Webpage/fyp2/MOC/moc.sg/wp-content/uploads/2015/04/services-office-cleaning.jpg	(from http://moc.sg/services/)
20:45:50	1737/1737	---M--	200	added ('OK')	image/gif	etag:%226c9-530b897330cda%22	http://moc.sg/wp-content/plugins/js_composer/assets/lib/bower/nivoslider/themes/default/loading.gif	D:/Static%20Webpage/fyp2/MOC/moc.sg/wp-content/plugins/js_composer/assets/lib/bower/nivoslider/themes/default/loading.gif	(from http://moc.sg/wp-content/plugins/js_composer/assets/lib/bower/nivoslider/themes/default/default.min.css?ver=4.11.1)
20:45:50	1281/1281	---M--	200	added ('OK')	image/png	etag:%22501-530b8973260fa%22	http://moc.sg/wp-content/plugins/js_composer/assets/lib/bower/nivoslider/themes/default/bullets.png	D:/Static%20Webpage/fyp2/MOC/moc.sg/wp-content/plugins/js_composer/assets/lib/bower/nivoslider/themes/default/bullets.png	(from http://moc.sg/wp-content/plugins/js_composer/assets/lib/bower/nivoslider/themes/default/default.min.css?ver=4.11.1)
20:45:51	824/824	---M--	200	added ('OK')	image/png	etag:%22338-530b89732033a%22	http://moc.sg/wp-content/plugins/js_composer/assets/lib/bower/nivoslider/themes/default/arrows.png	D:/Static%20Webpage/fyp2/MOC/moc.sg/wp-content/plugins/js_composer/assets/lib/bower/nivoslider/themes/default/arrows.png	(from http://moc.sg/wp-content/plugins/js_composer/assets/lib/bower/nivoslider/themes/default/default.min.css?ver=4.11.1)
20:45:56	190857/190857	---M--	200	added ('OK')	image/jpeg	etag:%222e989-5137011d5d827%22	http://moc.sg/wp-content/uploads/2015/04/services-contract-cleaning.jpg	D:/Static%20Webpage/fyp2/MOC/moc.sg/wp-content/uploads/2015/04/services-contract-cleaning.jpg	(from http://moc.sg/services/)
20:45:57	720/720	---M--	200	added ('OK')	application/rss+xml	etag:%22b8029e1ee1344d317944c05e1795009b%22	http://moc.sg/image-gallery/feed/	D:/Static%20Webpage/fyp2/MOC/moc.sg/image-gallery/feed/index.html	(from http://moc.sg/image-gallery/)
20:45:59	124794/124794	---M--	200	added ('OK')	image/jpeg	etag:%221e77a-513708c340427%22	http://moc.sg/wp-content/uploads/2015/04/services-contract-8.jpg	D:/Static%20Webpage/fyp2/MOC/moc.sg/wp-content/uploads/2015/04/services-contract-8.jpg	(from http://moc.sg/contract-cleaning/)
20:46:06	97166/97166	---M--	200	added ('OK')	image/jpeg	etag:%2217b8e-51370c600e427%22	http://moc.sg/wp-content/uploads/2015/04/services-one-time-1.jpg	D:/Static%20Webpage/fyp2/MOC/moc.sg/wp-content/uploads/2015/04/services-one-time-1.jpg	(from http://moc.sg/one-time-cleaning/)
20:46:06	55047/55047	---M--	200	added ('OK')	image/jpeg	etag:%22d707-51dbcc58e3a50%22	http://moc.sg/wp-content/uploads/2015/08/showroom-3-600x600.jpg	D:/Static%20Webpage/fyp2/MOC/moc.sg/wp-content/uploads/2015/08/showroom-3-600x600.jpg	(from http://moc.sg/image-gallery/)
20:46:06	79947/79947	---M--	200	added ('OK')	image/jpeg	etag:%221384b-51371076cffc7%22	http://moc.sg/wp-content/uploads/2015/04/services-showroom-2.jpg	D:/Static%20Webpage/fyp2/MOC/moc.sg/wp-content/uploads/2015/04/services-showroom-2.jpg	(from http://moc.sg/showroom-cleaning/)
20:46:20	84330/84330	---M--	200	added ('OK')	image/jpeg	etag:%221496a-51371245c1a87%22	http://moc.sg/wp-content/uploads/2015/04/services-one-time-6-600x600.jpg	D:/Static%20Webpage/fyp2/MOC/moc.sg/wp-content/uploads/2015/04/services-one-time-6-600x600.jpg	(from http://moc.sg/image-gallery/)
20:46:21	137190/137190	---M--	200	added ('OK')	image/jpeg	etag:%22217e6-51dbcbaf20a90%22	http://moc.sg/wp-content/uploads/2015/08/showroom-2-1024x682.jpg	D:/Static%20Webpage/fyp2/MOC/moc.sg/wp-content/uploads/2015/08/showroom-2-1024x682.jpg	(from http://moc.sg/image-gallery/)
20:46:21	100085/100085	---M--	200	added ('OK')	image/jpeg	etag:%22186f5-51dbcbb3b0a10%22	http://moc.sg/wp-content/uploads/2015/08/showroom-4-1024x682.jpg	D:/Static%20Webpage/fyp2/MOC/moc.sg/wp-content/uploads/2015/08/showroom-4-1024x682.jpg	(from http://moc.sg/image-gallery/)
20:46:25	116570/116570	---M--	200	added ('OK')	image/jpeg	etag:%221c75a-51dbcbb5a1b30%22	http://moc.sg/wp-content/uploads/2015/08/showroom-8-1024x682.jpg	D:/Static%20Webpage/fyp2/MOC/moc.sg/wp-content/uploads/2015/08/showroom-8-1024x682.jpg	(from http://moc.sg/image-gallery/)
20:46:29	48935/48935	---M--	200	added ('OK')	image/jpeg	etag:%22bf27-513712466c8e7%22	http://moc.sg/wp-content/uploads/2015/04/services-one-time-2-600x600.jpg	D:/Static%20Webpage/fyp2/MOC/moc.sg/wp-content/uploads/2015/04/services-one-time-2-600x600.jpg	(from http://moc.sg/image-gallery/)
20:46:34	77515/77515	---M--	200	added ('OK')	image/jpeg	etag:%2212ecb-513712460be07%22	http://moc.sg/wp-content/uploads/2015/04/services-showroom-cleaning-600x600.jpg	D:/Static%20Webpage/fyp2/MOC/moc.sg/wp-content/uploads/2015/04/services-showroom-cleaning-600x600.jpg	(from http://moc.sg/image-gallery/)
20:46:41	73175/73175	---M--	200	added ('OK')	image/jpeg	etag:%2211dd7-5137124510e67%22	http://moc.sg/wp-content/uploads/2015/04/services-office-8-600x600.jpg	D:/Static%20Webpage/fyp2/MOC/moc.sg/wp-content/uploads/2015/04/services-office-8-600x600.jpg	(from http://moc.sg/image-gallery/)
20:46:44	56277/56277	---M--	200	added ('OK')	image/jpeg	etag:%22dbd5-513712454f667%22	http://moc.sg/wp-content/uploads/2015/04/services-office-5-600x600.jpg	D:/Static%20Webpage/fyp2/MOC/moc.sg/wp-content/uploads/2015/04/services-office-5-600x600.jpg	(from http://moc.sg/image-gallery/)
20:46:45	153142/153142	---M--	200	added ('OK')	image/jpeg	etag:%2225636-5136f184318e7%22	http://moc.sg/wp-content/uploads/2015/04/services-showroom.jpg	D:/Static%20Webpage/fyp2/MOC/moc.sg/wp-content/uploads/2015/04/services-showroom.jpg	(from http://moc.sg/image-gallery/)
20:46:47	135683/135683	---M--	200	added ('OK')	image/jpeg	etag:%2221203-5136f184cfc27%22	http://moc.sg/wp-content/uploads/2015/04/services-office.jpg	D:/Static%20Webpage/fyp2/MOC/moc.sg/wp-content/uploads/2015/04/services-office.jpg	(from http://moc.sg/image-gallery/)
20:46:53	56112/56112	---M--	200	added ('OK')	image/jpeg	etag:%22db30-513712479b4a7%22	http://moc.sg/wp-content/uploads/2015/04/services-contract-11-600x600.jpg	D:/Static%20Webpage/fyp2/MOC/moc.sg/wp-content/uploads/2015/04/services-contract-11-600x600.jpg	(from http://moc.sg/image-gallery/)
20:46:54	54984/54984	---M--	200	added ('OK')	image/jpeg	etag:%22d6c8-51371247be727%22	http://moc.sg/wp-content/uploads/2015/04/services-contract-9-600x600.jpg	D:/Static%20Webpage/fyp2/MOC/moc.sg/wp-content/uploads/2015/04/services-contract-9-600x600.jpg	(from http://moc.sg/image-gallery/)
20:46:56	92129/92129	---M--	200	added ('OK')	image/jpeg	etag:%22167e1-51371246b2de7%22	http://moc.sg/wp-content/uploads/2015/04/services-contract-15-600x600.jpg	D:/Static%20Webpage/fyp2/MOC/moc.sg/wp-content/uploads/2015/04/services-contract-15-600x600.jpg	(from http://moc.sg/image-gallery/)
20:46:58	63766/63766	---M--	200	added ('OK')	image/jpeg	etag:%22f916-51371247f8107%22	http://moc.sg/wp-content/uploads/2015/04/services-contract-7-600x600.jpg	D:/Static%20Webpage/fyp2/MOC/moc.sg/wp-content/uploads/2015/04/services-contract-7-600x600.jpg	(from http://moc.sg/image-gallery/)
20:46:58	138204/138204	---M--	200	added ('OK')	text/html	etag:%2221bdc-53073bc5071fa%22	http://moc.sg/wp-content/themes/bridge/css/font-awesome/fonts/fontawesome-webfont.ttf?v=4.4.0	D:/Static%20Webpage/fyp2/MOC/moc.sg/wp-content/themes/bridge/css/font-awesome/fonts/fontawesome-webfont93e3.ttf	(from http://moc.sg/wp-content/themes/bridge/css/font-awesome/css/font-awesome.min.css?ver=4.8.19)
20:47:00	28339/28339	---M--	200	added ('OK')	image/jpeg	etag:%226eb3-5132ef4b073e7%22	http://moc.sg/wp-content/uploads/2014/05/imgbox5.jpg	D:/Static%20Webpage/fyp2/MOC/moc.sg/wp-content/uploads/2014/05/imgbox5.jpg	(from http://moc.sg/academy/)
20:47:08	84676/84676	---M--	200	added ('OK')	image/jpeg	etag:%2214ac4-5137124864767%22	http://moc.sg/wp-content/uploads/2015/04/services-contract-3-600x600.jpg	D:/Static%20Webpage/fyp2/MOC/moc.sg/wp-content/uploads/2015/04/services-contract-3-600x600.jpg	(from http://moc.sg/image-gallery/)
20:47:13	92289/92289	---M--	200	added ('OK')	image/jpeg	etag:%2216881-51dbcbb0ef8d0%22	http://moc.sg/wp-content/uploads/2015/08/showroom-5-1024x682.jpg	D:/Static%20Webpage/fyp2/MOC/moc.sg/wp-content/uploads/2015/08/showroom-5-1024x682.jpg	(from http://moc.sg/image-gallery/)
20:47:15	103501/103501	---M--	200	added ('OK')	image/jpeg	etag:%221944d-51dbcbb7023d0%22	http://moc.sg/wp-content/uploads/2015/08/showroom-6-1024x682.jpg	D:/Static%20Webpage/fyp2/MOC/moc.sg/wp-content/uploads/2015/08/showroom-6-1024x682.jpg	(from http://moc.sg/image-gallery/)
20:47:17	54773/54773	---M--	200	added ('OK')	image/jpeg	etag:%22d5f5-5137124563e87%22	http://moc.sg/wp-content/uploads/2015/04/services-office-4-600x600.jpg	D:/Static%20Webpage/fyp2/MOC/moc.sg/wp-content/uploads/2015/04/services-office-4-600x600.jpg	(from http://moc.sg/image-gallery/)
20:47:18	0/0	---M--	500	error ('Internal%20Server%20Error')	text/html	date:Mon,%2030%20May%202022%2010:19:05%20GMT	http://moc.sg/wp-content/themes/bridge/	D:/Static%20Webpage/fyp2/MOC/moc.sg/wp-content/themes/bridge/index.html	(from http://moc.sg/wp-content/themes/bridge/js/default_dynamic.php?ver=4.8.19)
20:47:18	115028/115028	---M--	200	added ('OK')	image/jpeg	etag:%221c154-51370ed5ace07%22	http://moc.sg/wp-content/uploads/2015/04/services-office-1-678x1024.jpg	D:/Static%20Webpage/fyp2/MOC/moc.sg/wp-content/uploads/2015/04/services-office-1-678x1024.jpg	(from http://moc.sg/image-gallery/)
20:47:21	71196/71196	---M--	200	added ('OK')	image/jpeg	etag:%221161c-5137124762a67%22	http://moc.sg/wp-content/uploads/2015/04/services-contract-13-600x600.jpg	D:/Static%20Webpage/fyp2/MOC/moc.sg/wp-content/uploads/2015/04/services-contract-13-600x600.jpg	(from http://moc.sg/image-gallery/)
20:47:22	73333/73333	---M--	200	added ('OK')	image/jpeg	etag:%2211e75-5137124836907%22	http://moc.sg/wp-content/uploads/2015/04/services-contract-5-600x600.jpg	D:/Static%20Webpage/fyp2/MOC/moc.sg/wp-content/uploads/2015/04/services-contract-5-600x600.jpg	(from http://moc.sg/image-gallery/)
